text,label,label_name,label_cn
这件事做得太不厚道了，让我非常不满，真是百感交集。,3,anger,愤怒
清晨，当时的感受只有两个字：震惊。,5,surprise,惊讶
今天，我以为我很坚强，直到那一刻。,0,sadness,悲伤
感觉好久没有这么轻松过了。,1,joy,快乐
那一瞬间，外婆做的菜是我一辈子都忘不了的味道。,2,love,爱
发现自己的名字被刻在了纪念碑上。,5,surprise,惊讶
家人团聚的时刻，是我最珍惜的，感觉整个人都不好了。,2,love,爱
这段日子很充实，心里有满满的幸福感，不知道这种感觉什么时候会过去。,1,joy,快乐
被人恶意攻击，我确实要保护自己。,3,anger,愤怒
被选中参加比赛，紧张又期待。,1,joy,快乐
那一瞬间，等了好久的人，终究还是没来。,0,sadness,悲伤
刚才，这种极其恶劣的行为让我气到发抖，只能默默承受。,3,anger,愤怒
看到蜘蛛爬到身上，吓得尖叫，好希望有人能理解我。,4,fear,恐惧
你在我耳边说的每一句情话都是真心的！,2,love,爱
静下心来，发现自己的理论被验证了，久久无法平静。,5,surprise,惊讶
我的双腿开始发软，心里充满了害怕。,4,fear,恐惧
前几天，这件事打了我一个措手不及，太惊讶了，大概就是这个感受。,5,surprise,惊讶
这个消息太令人震惊了，我太脑子转不过来。,5,surprise,惊讶
傍晚，越是黑暗安静的地方，恐惧感就越强。,4,fear,恐惧
那时候，打开邮箱发现被梦校录取了。,5,surprise,惊讶
今天，这种悲伤太深了，连时间都难以磨灭，心里七上八下的。,0,sadness,悲伤
你在我最脆弱的时候给了我力量，真是百感交集。,2,love,爱
我不敢回想那一幕，太恐怖了，只能默默承受。,4,fear,恐惧
午后，你总是把最后一块肉夹给我。,2,love,爱
午后，半夜听到有老鼠在跑的声音。,4,fear,恐惧
你在我实在生日那天为我唱了生日歌。,2,love,爱
一想到那种情景，就浑身发抖，不知道这算不算正常。,4,fear,恐惧
回过神来，这种无耻的行为真的让人无法容忍。,3,anger,愤怒
最怕夜深人静的时候想起往事，希望自己能快点好起来。,0,sadness,悲伤
刚才，走在路上突然有狗冲过来，腿都软了，想找个人说说话。,4,fear,恐惧
鼓起勇气，走在路上突然有鸟飞过来撞到我。,4,fear,恐惧
下班路上，你为我挡住了所有的风雨，不知道这算不算正常。,2,love,爱
老朋友突然来访，高兴得不行。,1,joy,快乐
清晨，突然被告知要升职了。,5,surprise,惊讶
发现自己的建议被领导采纳了。,5,surprise,惊讶
昨天，每一次的假装没事，都是一次内耗。,0,sadness,悲伤
鼓起勇气，这已经超出了我的容忍范围。,3,anger,愤怒
回想起来，腿软、心慌、喘不上气，恐惧完全笼罩了我，希望自己能快点好起来。,4,fear,恐惧
你让我实在相信，世界上真的有那种特别的爱。,2,love,爱
那个眼神让我莫名地感到一阵寒意，好希望有人能理解我。,4,fear,恐惧
想了很久之后，给妈妈买了礼物，她笑得像个孩子，不知道这种感觉什么时候会过去。,1,joy,快乐
那天，当时就感觉脑子短路了，根本反应不过来，不吐不快。,5,surprise,惊讶
太意外了，完全打了我一个措手不及。,5,surprise,惊讶
回想起来，感觉有一股黑暗的力量在步步逼近，不知道这种感觉什么时候会过去。,4,fear,恐惧
曾经以为的永远，原来是有保质期的。,0,sadness,悲伤
昨天，心里那块地方，现在只剩下一个深深的洞。,0,sadness,悲伤
半夜听到奇怪的声音，躲在被窝里发抖。,4,fear,恐惧
静下心来，人前人后两张脸，好累，希望自己能快点好起来。,0,sadness,悲伤
被老师夸奖进步很大，努力没有白费，不知道这种感觉什么时候会过去。,1,joy,快乐
有些人走了就再也没回来过！,0,sadness,悲伤
清晨，今天的一切让我充满了感激，不吐不快。,1,joy,快乐
那时候，看着镜子里的自己，觉得好陌生好疲惫，就是这样，没什么。,0,sadness,悲伤
刚才，这简直是颠倒黑白，我要替自己讨回公道，想找个人说说话。,3,anger,愤怒
那天，有些遗憾，一辈子都弥补不了，这种感觉太强烈了。,0,sadness,悲伤
上周，被商家虚假宣传骗了，必须投诉。,3,anger,愤怒
你为我做的那些小事，比任何大事都让我感动，说出来心里好受多了。,2,love,爱
傍晚，被选为代表发言，又紧张又兴奋，希望一切都会好起来。,1,joy,快乐
你的温柔，是我这辈子最难忘的礼物，不得不说出来。,2,love,爱
想了很久之后，陪在你身边，就是我最幸福的事。,2,love,爱
回想起来，被通知要出差去一个陌生的地方，希望一切都会好起来。,4,fear,恐惧
这种悲伤太深了，连时间都难以磨灭，就是这样，没什么。,0,sadness,悲伤
心里像有小太阳一样，暖洋洋的，感觉整个人都不好了。,1,joy,快乐
前几天，这种不负责任的做法让我极度失望和愤怒，希望一切都会好起来。,3,anger,愤怒
刚才，爱你的感觉像是春风，温柔而有力量，好希望有人能理解我。,2,love,爱
你在我真的难过的时候什么都没说，只是抱着我。,2,love,爱
深夜，周末赖床到自然醒，太幸福了。,1,joy,快乐
深夜，站在天桥上，看着车来车往，觉得好孤独，也许这就是生活吧。,0,sadness,悲伤
再次，爱你这件事，我已经习以为常，却从不厌倦，希望一切都会好起来。,2,love,爱
人前人后两张脸，好累，不知道这算不算正常。,0,sadness,悲伤
心里有一块巨大的阴影，让我确实时刻感到害怕。,4,fear,恐惧
那件事让我对很多地方都有了强烈的害怕感。,4,fear,恐惧
失恋的时候，朋友一直陪在我身边，希望一切都会好起来。,2,love,爱
确实每当想到这件事，都会感到一阵心悸。,4,fear,恐惧
这种欺骗行为让我恨不得拍桌子。,3,anger,愤怒
确实那个画面一闪而过，但恐惧感久久不散。,4,fear,恐惧
为什么越长大越不愉快。,0,sadness,悲伤
那些美好的日子像梦一样，一去不复返，只能默默承受。,0,sadness,悲伤
鼓起勇气，和喜欢的人一起看了电影，好幸福，但又无能为力。,1,joy,快乐
那一瞬间，和家人一起看了春晚，笑到肚子疼。,1,joy,快乐
回过神来，和你分享一切，是我最快乐的事，没想到会这样。,2,love,爱
静下心来，突然被邀请去见证历史，心里七上八下的。,5,surprise,惊讶
深夜，我愿意为你改变，因为你值得我付出最好的自己。,2,love,爱
沉甸甸的哀伤，压得我喘不过气。,0,sadness,悲伤
此刻，这口气怎么也咽不下去。,3,anger,愤怒
一大早，走在墓地旁边，浑身起鸡皮疙瘩。,4,fear,恐惧
你在我真的好耳边说的我会一直在，我记住了。,2,love,爱
这种事会发生，的确让人惊呼不可思议。,5,surprise,惊讶
你每次出差都会给我带小礼物。,2,love,爱
升职了！所有的努力终于有了回报，就是这样，没什么。,1,joy,快乐
你在我耳边说的我会一辈子守护你，我幸福了。,2,love,爱
看到孩子的笑脸，我也跟着高兴起来。,1,joy,快乐
方才，发现自己的经验被写成书了。,5,surprise,惊讶
方才，一个人扛久了，真的会崩溃。,0,sadness,悲伤
跑完了人生第一个十公里，太自豪了。,1,joy,快乐
鼓起勇气，明明想要逃跑，双腿却不听使唤。,4,fear,恐惧
遇见你，是我最美好的事，希望自己能快点好起来。,2,love,爱
坐飞机颠簸的时候，手心全是汗，不得不说出来。,4,fear,恐惧
突然，今天好多人夸了我，开心到脸红，这种感觉太强烈了。,1,joy,快乐
静下心来，被通知要裁员，不知道会不会轮到我，好希望有人能理解我。,4,fear,恐惧
那一瞬间，每次想到这件事就气得发抖。,3,anger,愤怒
回想起来，每一次的假装没事，都是一次内耗。,0,sadness,悲伤
站在天桥上，看着车来车往，觉得好孤独。,0,sadness,悲伤
昨天，泪水打湿了枕头，却解不了心中的忧愁。,0,sadness,悲伤
午后，这简直刷新了我的认知，真是大开眼界。,5,surprise,惊讶
被人恶意造谣，我要讨回清白，希望自己能快点好起来。,3,anger,愤怒
被人抢了男朋友，我恨死她了，感觉需要好好消化一下。,3,anger,愤怒
好像全世界都在往前走，只有我停在原地。,0,sadness,悲伤
简直今天又想起了那些离去的日子，心里好难受。,0,sadness,悲伤
下班路上，这简直是一种道德绑架，让我极度反感，也许这就是生活吧。,3,anger,愤怒
坐飞机颠簸的时候，手心全是汗，说出来心里好受多了。,4,fear,恐惧
刚才，发现自己的故事被改编了。,5,surprise,惊讶
清晨，被喜欢的人回复了消息，开心一整天。,1,joy,快乐
半夜做噩梦梦到被人追，醒来还在喘，不得不说出来。,4,fear,恐惧
没有任何解释，就这样莫名其妙地对我，但又无能为力。,3,anger,愤怒
真的每当想到这件事，都会感到一阵心悸。,4,fear,恐惧
那种无力感和畏惧混在一起，让我崩溃。,4,fear,恐惧
鼓起勇气，发现自己的名字被载入史册了。,5,surprise,惊讶
此刻，面对这种不公，我选择不再沉默。,3,anger,愤怒
回想起来，被人恶意举报，太过分了。,3,anger,愤怒
下班路上，这件事太令人惊讶了，根本预料不到。,5,surprise,惊讶
最怕突然想起一个人，然后泪流满面，但又无能为力。,0,sadness,悲伤
发现邻居家的猫会开门，真是百感交集。,5,surprise,惊讶
静下心来，恐惧让我的思维一片混乱。,4,fear,恐惧
那一瞬间，这件事让我怒火攻心，久久无法平静。,3,anger,愤怒
发现自己的经验被写成书了。,5,surprise,惊讶
真的好心里空落落的，什么都提不起兴趣。,0,sadness,悲伤
上周，被狗追着跑，吓得魂飞魄散。,4,fear,恐惧
被人无故排斥，我确实很委屈。,3,anger,愤怒
方才，脑海里全是可怕的画面，挥之不去。,4,fear,恐惧
看着窗外时，今天的晚霞好美，心情也跟着好起来。,1,joy,快乐
一大早，和朋友一起看了日出，美到说不出话。,1,joy,快乐
无端的恐慌袭来，让我不知所措，想找个人说说话。,4,fear,恐惧
被陌生人善意对待，心中暖暖的。,1,joy,快乐
极度的恐惧让我无法集中精神，心里七上八下的。,4,fear,恐惧
突然被夸是天才，不吐不快。,5,surprise,惊讶
深夜，极度的紧张和恐惧让我几乎无法思考。,4,fear,恐惧
被人恶意刁难，我要投诉到底。,3,anger,愤怒
今天，爱你这件事，我从来没有后悔过，真是百感交集。,2,love,爱
一个人的旅行，越走越孤独。,0,sadness,悲伤
午后，这种不尊重人的方式让我怒不可遏。,3,anger,愤怒
被人冤枉了还不能辩解，太憋屈了。,3,anger,愤怒
这几天，爱你，就像呼吸，自然而然，无法停止，久久无法平静。,2,love,爱
失眠的夜里，思绪总是飘向那些遗憾。,0,sadness,悲伤
那天，那种被威胁的感觉太可怕了，不寒而栗。,4,fear,恐惧
清晨，被夸年轻了，开心到转圈圈，想找个人说说话。,1,joy,快乐
你的温柔，是我这辈子最难忘的礼物，希望一切都会好起来。,2,love,爱
你陪着我，再长的路也不觉得远，大概就是这个感受。,2,love,爱
我想把每一个美好的瞬间都与你分享，大概就是这个感受。,2,love,爱
心里有个地方，已经结了一块冰，化不开，感觉需要好好消化一下。,0,sadness,悲伤
被人坑了还被说是自愿的，太无耻了，久久无法平静。,3,anger,愤怒
无缘无故就很高兴，这种感觉真好。,1,joy,快乐
今天，看到情侣牵手，想到了我们曾经也是这样。,0,sadness,悲伤
今天，发现自己的名字被刻在了纪念碑上，久久无法平静。,5,surprise,惊讶
黑暗和孤独加在一起，是最让我害怕的组合。,4,fear,恐惧
今天，加班到凌晨却被说效率低，气死了。,3,anger,愤怒
被锁在厕所里出不去，慌得不行。,4,fear,恐惧
被人无端辱骂，我简直不会善罢甘休的。,3,anger,愤怒
傍晚，这一幕实在太出人意料，连我都愣住了，不得不说出来。,5,surprise,惊讶
